algorithm,position_id,phase,depth,nodes,time_ms,nps,ttfm_ms,best_move,score,branching_factor,stability
Pure Alpha-Beta,pos_49,opening,7,14491802,5001.18,2897780,0.01,b1c3,-19,10.78,0
Full Alpha-Beta,pos_49,opening,15,11751542,5001.30,2349838,0.02,b1c3,-16,2.91,0
MTD(f),pos_49,opening,8,11382826,5001.15,2276109,0.04,b1c3,5,19.74,0
NegaScout,pos_49,opening,8,20811894,5000.49,4162378,0.01,b1c3,5,8.61,0
MCTS,pos_49,opening,20,7473219,5653.46,1321991,1000.99,b1c3,-19,1.15,0
Classic MCTS,pos_49,opening,16,163789,5011.92,32685,1009.28,f1e2,5,1.06,2
Pure Alpha-Beta,pos_50,opening,8,20156599,5000.22,4031319,0.04,d1a4,-10,8.38,3
Full Alpha-Beta,pos_50,opening,15,11522309,5001.10,2304000,0.04,d1a4,-5,3.35,5
MTD(f),pos_50,opening,8,12501108,5000.47,2500221,0.11,d1a4,-10,7.17,3
NegaScout,pos_50,opening,8,24141890,5000.20,4828378,0.05,d1a4,-10,7.81,3
MCTS,pos_50,opening,20,7637976,5663.06,1348750,1000.34,f1b5,-17,1.15,0
Classic MCTS,pos_50,opening,16,155669,5011.53,31065,1006.41,e4d5,6,1.04,2
Pure Alpha-Beta,pos_51,opening,7,18628773,5001.12,3725009,0.07,d2d3,-36,9.57,3
Full Alpha-Beta,pos_51,opening,17,12009636,5001.84,2401446,0.03,d2d4,-25,2.37,2
MTD(f),pos_51,opening,8,12681278,5000.80,2536255,0.15,d2d3,-15,7.47,3
NegaScout,pos_51,opening,7,19460171,5000.34,3892034,0.04,d2d3,-36,9.07,3
MCTS,pos_51,opening,20,8621429,5666.58,1521607,1001.39,d2d3,-5,1.14,0
Classic MCTS,pos_51,opening,16,165193,5014.33,32946,1007.49,h2h4,4,1.07,2
Pure Alpha-Beta,pos_52,opening,8,20447358,5001.05,4088653,0.07,e5f3,50,6.55,2
Full Alpha-Beta,pos_52,opening,16,11796660,5000.94,2359332,0.12,e5f3,16,2.60,5
MTD(f),pos_52,opening,8,14917735,5000.53,2983547,0.13,e5f3,50,19.12,2
NegaScout,pos_52,opening,8,23474315,5001.25,4693924,0.09,e5f3,50,5.96,2
MCTS,pos_52,opening,20,7943301,5618.89,1413901,1002.13,e5d3,18,1.13,0
Classic MCTS,pos_52,opening,16,157338,5011.65,31398,1043.71,d1h5,13,1.02,1
Pure Alpha-Beta,pos_53,opening,7,18960486,5000.33,3792097,0.02,d4e5,-10,9.17,3
Full Alpha-Beta,pos_53,opening,15,11432122,5000.75,2286424,0.13,d1e2,31,2.57,5
MTD(f),pos_53,opening,7,13619310,5001.31,2723317,0.14,d4e5,-10,16.72,3
NegaScout,pos_53,opening,8,22708362,5000.04,4541672,0.02,d4e5,20,7.40,3
MCTS,pos_53,opening,20,7467296,5589.70,1336070,1003.26,d4e5,14,1.11,1
Classic MCTS,pos_53,opening,16,151969,5009.11,30339,1048.35,c1e3,4,1.01,2
Pure Alpha-Beta,pos_54,opening,7,18804874,5000.66,3760974,0.01,e4e5,0,9.87,3
Full Alpha-Beta,pos_54,opening,16,11681950,5001.47,2335922,0.03,e4e5,28,2.80,1
MTD(f),pos_54,opening,8,17465433,5001.22,3492388,0.17,e4e5,45,13.80,1
NegaScout,pos_54,opening,7,20111534,5000.07,4022306,0.01,e4e5,0,8.76,3
MCTS,pos_54,opening,20,8080787,5594.67,1444545,1001.05,d1d4,-3,1.15,0
Classic MCTS,pos_54,opening,16,154496,5016.44,30800,1005.31,d1d4,3,1.04,2
Pure Alpha-Beta,pos_55,opening,8,22806648,5000.46,4561329,0.04,d4e5,66,8.26,1
Full Alpha-Beta,pos_55,opening,15,11829380,5000.47,2365876,0.06,d4e5,27,3.40,4
MTD(f),pos_55,opening,8,15573043,5001.03,3113985,0.25,d4e5,66,9.48,1
NegaScout,pos_55,opening,8,22843473,5000.52,4568694,0.07,d4e5,66,6.67,1
MCTS,pos_55,opening,20,8181890,5548.99,1474745,1000.68,f3e5,54,1.18,0
Classic MCTS,pos_55,opening,16,156038,5012.34,31132,1041.76,d4e5,5,1.02,1
Pure Alpha-Beta,pos_56,opening,7,17494102,5000.02,3498820,0.10,f3e5,57,6.39,0
Full Alpha-Beta,pos_56,opening,17,12124387,5000.99,2424877,0.08,f3e5,49,2.27,0
MTD(f),pos_56,opening,8,24166532,5000.40,4833306,0.53,f3e5,31,21.58,0
NegaScout,pos_56,opening,7,17879076,5000.87,3575815,0.07,f3e5,57,5.64,0
MCTS,pos_56,opening,20,8722169,5557.55,1569582,1007.01,f3e5,50,1.12,0
Classic MCTS,pos_56,opening,16,167512,5016.65,33395,1053.04,f3e5,5,1.04,2
Pure Alpha-Beta,pos_57,opening,7,14508152,5001.42,2901050,0.01,b1c3,35,10.92,1
Full Alpha-Beta,pos_57,opening,16,12509367,5000.85,2501873,0.05,c2c4,25,2.89,2
MTD(f),pos_57,opening,8,12865579,5000.59,2573115,0.36,b1c3,60,18.31,1
NegaScout,pos_57,opening,7,20414580,5000.74,4082916,0.01,b1c3,35,9.72,1
MCTS,pos_57,opening,20,8672540,5614.37,1544805,1006.34,c1g5,36,1.25,1
Classic MCTS,pos_57,opening,16,166151,5012.98,33150,1001.56,b2b3,4,1.05,2
Pure Alpha-Beta,pos_58,opening,8,21020884,5000.35,4204176,0.05,e4d5,45,7.74,2
Full Alpha-Beta,pos_58,opening,16,11698353,5001.20,2339202,0.08,e4d5,15,2.94,6
MTD(f),pos_58,opening,7,15016039,5001.65,3002607,0.46,e4d5,10,8.06,2
NegaScout,pos_58,opening,8,23613530,5000.05,4722706,0.07,e4d5,45,6.96,2
MCTS,pos_58,opening,20,8353357,5634.78,1482668,1001.82,f3e5,18,1.15,0
Classic MCTS,pos_58,opening,16,152518,5010.97,30442,1035.44,d1e2,3,1.04,2
Pure Alpha-Beta,pos_59,opening,7,19824755,5000.67,3964951,0.01,b1c3,0,12.05,0
Full Alpha-Beta,pos_59,opening,16,13037771,5001.30,2607032,0.02,f1e2,11,2.66,1
MTD(f),pos_59,opening,8,12157019,5001.01,2430917,0.09,f1e2,25,14.89,1
NegaScout,pos_59,opening,7,20267095,5000.05,4053419,0.02,b1c3,0,9.53,0
MCTS,pos_59,opening,20,7907199,5547.09,1425491,1009.32,b1c3,15,1.33,1
Classic MCTS,pos_59,opening,16,160845,5011.68,32098,1023.41,c2c4,5,1.05,2
Pure Alpha-Beta,pos_60,opening,8,18657474,5000.33,3731494,0.09,f3e5,10,7.21,2
Full Alpha-Beta,pos_60,opening,16,11649169,5001.43,2329367,0.15,f3e5,10,2.84,4
MTD(f),pos_60,opening,8,14331974,5000.68,2866394,0.29,f3e5,10,10.46,2
NegaScout,pos_60,opening,8,24174728,5000.37,4834945,0.18,f3e5,10,5.66,2
MCTS,pos_60,opening,20,8271791,5601.25,1476841,1007.93,e4d5,5,1.16,0
Classic MCTS,pos_60,opening,16,161003,5013.59,32117,1007.99,e2c4,3,1.05,3
Pure Alpha-Beta,pos_61,opening,7,18407531,5000.90,3681506,0.02,f3e5,-35,15.13,3
Full Alpha-Beta,pos_61,opening,16,11723163,5001.16,2344163,0.03,d2d3,10,3.71,3
MTD(f),pos_61,opening,7,11575353,5000.69,2315070,0.18,f3e5,-35,13.33,3
NegaScout,pos_61,opening,7,20738088,5000.95,4147617,0.02,f3e5,-35,13.40,3
MCTS,pos_61,opening,20,7187268,5624.65,1277963,1006.52,f3e5,-14,1.19,0
Classic MCTS,pos_61,opening,16,165688,5011.53,33064,1049.43,g2g3,0,1.04,3
Pure Alpha-Beta,pos_62,opening,7,19038301,5000.57,3807660,0.02,b1c3,15,8.28,0
Full Alpha-Beta,pos_62,opening,17,12280028,5001.12,2455514,0.03,b1c3,15,2.40,0
MTD(f),pos_62,opening,8,14884954,5000.66,2976990,0.13,b1c3,35,12.78,0
NegaScout,pos_62,opening,8,22974602,5000.10,4594920,0.02,b1c3,35,7.46,0
MCTS,pos_62,opening,20,8309287,5617.08,1479310,1002.92,b1c3,0,1.20,0
Classic MCTS,pos_62,opening,16,167347,5010.69,33402,1009.84,f3h4,5,1.06,3
Pure Alpha-Beta,pos_63,opening,7,19312683,5000.05,3862536,0.40,f3e5,10,8.23,3
Full Alpha-Beta,pos_63,opening,16,11849999,5001.62,2369525,0.28,b1c3,26,2.38,4
MTD(f),pos_63,opening,8,12034110,5001.45,2406340,0.64,f3e5,45,7.85,1
NegaScout,pos_63,opening,8,22622310,5000.11,4524462,0.10,f3e5,45,5.92,3
MCTS,pos_63,opening,20,6726141,30259.10,222285,1003.23,f3e5,31,0.90,0
Classic MCTS,pos_63,opening,16,169498,5036.83,33657,1009.61,f3e5,8,1.07,1
Pure Alpha-Beta,pos_64,opening,7,18149552,5000.90,3629910,0.02,d1e2,-10,11.18,2
Full Alpha-Beta,pos_64,opening,16,12091705,5001.78,2417857,0.03,d2d3,-13,4.75,3
MTD(f),pos_64,opening,8,14483518,5000.62,2896703,0.17,d1e2,20,24.37,2
NegaScout,pos_64,opening,7,17170538,5001.38,3433420,0.03,d1e2,-10,11.06,2
MCTS,pos_64,opening,19,3900285,16223.52,240417,1003.34,f3e5,-29,2.07,0
Classic MCTS,pos_64,opening,16,183436,5038.84,36410,1011.47,g2g4,0,1.02,0
Pure Alpha-Beta,pos_65,opening,7,17698918,5000.97,3539783,0.63,f3e5,-5,5.01,4
Full Alpha-Beta,pos_65,opening,14,11849913,5001.17,2369508,0.38,f3e5,1,2.18,1
MTD(f),pos_65,opening,8,17739850,5000.07,3547970,0.39,f3e5,5,7.74,2
NegaScout,pos_65,opening,8,19914854,5000.75,3982970,0.33,f3e5,5,5.74,4
MCTS,pos_65,opening,20,5297035,5285.57,1002277,1017.11,f3e5,0,1.28,0
Classic MCTS,pos_65,opening,16,178710,5446.07,32814,1013.85,e4d5,8,1.08,0
Pure Alpha-Beta,pos_66,opening,7,19570802,5000.37,3914160,0.08,d1a4,-20,10.58,5
Full Alpha-Beta,pos_66,opening,15,12828809,5001.19,2565248,0.05,d2d3,-13,3.02,6
MTD(f),pos_66,opening,8,16625761,5000.04,3325152,0.07,d2d3,0,17.41,5
NegaScout,pos_66,opening,7,19185805,5000.91,3837161,0.04,d1a4,-20,12.07,5
MCTS,pos_66,opening,20,6964213,5741.49,1213066,1001.61,d2d3,-2,1.56,1
Classic MCTS,pos_66,opening,16,173657,5010.67,34662,1023.62,d1e2,4,1.04,2
Pure Alpha-Beta,pos_67,opening,7,20967539,5000.63,4193507,0.10,f3e5,16,6.96,1
Full Alpha-Beta,pos_67,opening,16,12271825,5001.22,2453874,0.17,f3e5,6,2.39,5
MTD(f),pos_67,opening,8,12599386,5000.36,2519877,0.57,f3e5,50,8.35,1
NegaScout,pos_67,opening,8,22106229,5000.73,4421245,0.57,f3e5,50,5.65,1
MCTS,pos_67,opening,20,6322502,5561.03,1136936,1001.94,f3e5,21,1.71,0
Classic MCTS,pos_67,opening,16,175216,5010.81,34973,1042.19,f3e5,4,1.04,0
Pure Alpha-Beta,pos_68,opening,7,18489469,5000.72,3697893,0.03,d1e2,0,12.15,3
Full Alpha-Beta,pos_68,opening,15,11108449,5000.34,2221689,0.03,d1e2,-25,5.56,2
MTD(f),pos_68,opening,8,13717615,5000.30,2743523,0.03,d1e2,0,7.27,3
NegaScout,pos_68,opening,7,15724687,5000.09,3144937,0.03,d1e2,0,12.35,3
MCTS,pos_68,opening,20,6101207,5634.41,1082926,1000.51,f3e5,-56,1.61,0
Classic MCTS,pos_68,opening,16,172141,5011.21,34352,1046.11,c2c3,3,1.05,1
Pure Alpha-Beta,pos_69,opening,8,19361915,5000.41,3872383,0.14,f3e5,5,6.89,4
Full Alpha-Beta,pos_69,opening,15,11096156,5002.24,2218343,0.23,f3e5,-12,3.12,4
MTD(f),pos_69,opening,8,14352506,5000.37,2870501,0.36,f3e5,5,8.93,4
NegaScout,pos_69,opening,8,22442138,5000.05,4488427,0.21,f3e5,5,6.07,4
MCTS,pos_69,opening,20,6650906,5940.01,1119681,1006.77,e4d5,-8,1.49,2
Classic MCTS,pos_69,opening,16,166238,5045.37,32951,1004.30,e4d5,5,1.08,2
Pure Alpha-Beta,pos_70,opening,7,19292258,5000.70,3858451,0.02,f1b5,4,10.36,5
Full Alpha-Beta,pos_70,opening,16,12284090,5001.47,2456326,0.03,b1c3,-1,3.01,4
MTD(f),pos_70,opening,8,15163477,5001.11,3032088,0.12,b1c3,21,10.33,4
NegaScout,pos_70,opening,8,20967567,5000.52,4193513,0.02,b1c3,21,10.29,6
MCTS,pos_70,opening,20,8992475,5789.46,1553372,1001.07,b1c3,-6,1.46,0
Classic MCTS,pos_70,opening,16,174481,5067.64,34434,1001.36,d2d3,4,1.08,3
Pure Alpha-Beta,pos_71,opening,8,21762228,5000.84,4352445,0.08,f3e5,30,7.63,3
Full Alpha-Beta,pos_71,opening,16,11928131,5000.13,2385626,0.14,d2d4,-6,2.48,6
MTD(f),pos_71,opening,8,12681272,5000.36,2536254,0.13,f3e5,30,12.75,1
NegaScout,pos_71,opening,8,24060045,5000.96,4812009,0.10,f3e5,30,6.02,3
MCTS,pos_71,opening,20,6885417,5764.86,1194555,1001.49,f3e5,11,1.24,0
Classic MCTS,pos_71,opening,16,175325,5113.63,34290,1046.48,b2b3,4,1.06,3
Pure Alpha-Beta,pos_72,opening,8,18636913,5000.59,3727382,0.10,f3e5,5,7.32,4
Full Alpha-Beta,pos_72,opening,15,10313860,5000.35,2062772,0.14,e4d5,-10,3.16,3
MTD(f),pos_72,opening,8,13496408,5000.67,2699281,0.41,f3e5,5,8.48,4
NegaScout,pos_72,opening,8,25120852,5000.69,5024170,0.15,f3e5,5,6.36,4
MCTS,pos_72,opening,20,7207010,5740.58,1255576,1002.19,e4d5,0,1.12,0
Classic MCTS,pos_72,opening,16,169098,5116.78,33052,1006.12,h2h3,4,1.08,1
Pure Alpha-Beta,pos_73,opening,7,18231426,5001.33,3645556,0.04,d1e2,0,11.11,2
Full Alpha-Beta,pos_73,opening,16,11460764,5000.93,2292152,0.05,d1e2,-12,3.59,2
MTD(f),pos_73,opening,8,13561904,5001.28,2711838,0.08,d1e2,15,19.68,2
NegaScout,pos_73,opening,7,20992100,5000.14,4198420,0.04,d1e2,0,11.30,2
MCTS,pos_73,opening,20,6187350,5725.34,1080759,1007.04,f3e5,-43,1.17,0
Classic MCTS,pos_73,opening,16,174498,5096.42,34242,1037.06,d2d3,1,1.06,1
Pure Alpha-Beta,pos_74,opening,7,19025988,5000.60,3805197,0.02,f1b5,4,9.74,5
Full Alpha-Beta,pos_74,opening,16,12349598,5000.45,2469919,0.03,b1c3,-2,2.88,4
MTD(f),pos_74,opening,8,15142981,5001.92,3027990,0.08,b1c3,21,13.28,4
NegaScout,pos_74,opening,8,20869259,5000.12,4173851,0.02,b1c3,21,9.41,6
MCTS,pos_74,opening,20,7609997,5855.11,1299743,1003.45,b1c3,-3,1.18,0
Classic MCTS,pos_74,opening,16,176063,5027.78,35023,1042.23,a3a4,4,1.06,3
Pure Alpha-Beta,pos_75,opening,8,20914352,5000.19,4182870,0.06,f3e5,30,8.22,3
Full Alpha-Beta,pos_75,opening,16,11878599,5000.73,2375719,0.09,d2d4,12,2.84,7
MTD(f),pos_75,opening,8,13004830,5000.82,2600966,0.18,f3e5,30,8.93,1
NegaScout,pos_75,opening,8,23883847,5000.92,4776769,0.05,f3e5,30,6.17,3
MCTS,pos_75,opening,20,7256453,5934.93,1222860,1005.25,f3e5,12,1.16,0
Classic MCTS,pos_75,opening,16,176850,5064.84,34922,1041.58,a3a4,4,1.05,3
Pure Alpha-Beta,pos_76,opening,6,15544401,5001.42,3108258,0.02,g1f3,9,12.12,0
Full Alpha-Beta,pos_76,opening,16,11739211,5000.99,2347842,0.03,g1f3,-10,2.40,2
MTD(f),pos_76,opening,8,15888499,5000.01,3177699,0.07,g1f3,9,12.81,0
NegaScout,pos_76,opening,7,25874513,5000.26,5174902,0.02,g1f3,3,11.43,0
MCTS,pos_76,opening,20,8010267,5694.52,1406790,1004.36,g1f3,-5,1.19,0
Classic MCTS,pos_76,opening,16,162816,5008.99,32511,1032.08,d1h5,17,1.05,0
Pure Alpha-Beta,pos_77,opening,6,16273478,5000.40,3254695,0.03,g1f3,25,19.12,0
Full Alpha-Beta,pos_77,opening,17,11862534,5000.39,2372506,0.07,g1f3,9,3.43,0
MTD(f),pos_77,opening,7,12738705,5001.86,2547231,0.37,g1f3,3,15.33,0
NegaScout,pos_77,opening,6,18018401,5001.06,3602959,0.04,g1f3,25,13.39,0
MCTS,pos_77,opening,20,7691722,5879.06,1308338,1010.27,g1f3,4,1.25,0
Classic MCTS,pos_77,opening,16,159863,5012.31,31896,1027.77,d1h5,13,1.04,1
Pure Alpha-Beta,pos_78,opening,6,16781429,5001.33,3355614,0.14,g1e2,40,8.66,1
Full Alpha-Beta,pos_78,opening,16,11931903,5001.21,2385903,0.14,g1f3,16,2.40,2
MTD(f),pos_78,opening,7,11595897,5000.02,2319179,0.87,g1e2,15,9.23,1
NegaScout,pos_78,opening,7,19312772,5000.54,3862554,0.15,g1e2,15,9.75,1
MCTS,pos_78,opening,20,7856173,5893.04,1333136,1005.77,g1f3,-6,1.17,0
Classic MCTS,pos_78,opening,16,160619,5015.21,32027,1030.13,d1h5,7,1.02,3
Pure Alpha-Beta,pos_79,opening,7,20537449,5000.13,4107489,0.01,c3e4,20,9.72,2
Full Alpha-Beta,pos_79,opening,14,11010261,5000.79,2202052,0.02,d1h5,6,3.05,1
MTD(f),pos_79,opening,7,21536835,5000.28,4307367,0.35,c3e4,20,12.47,2
NegaScout,pos_79,opening,8,22655153,5000.72,4531030,0.01,d1h5,6,7.67,3
MCTS,pos_79,opening,20,6634923,5828.60,1138456,1001.84,c3e4,-56,1.44,0
Classic MCTS,pos_79,opening,16,161298,5017.52,32150,1001.35,d1h5,15,1.04,1
Pure Alpha-Beta,pos_80,opening,7,20508754,5000.76,4101750,0.02,g1f3,-15,9.59,2
Full Alpha-Beta,pos_80,opening,16,12226730,5001.31,2444857,0.05,g1f3,1,2.66,0
MTD(f),pos_80,opening,8,12701831,5001.72,2539858,0.02,g1f3,0,18.32,0
NegaScout,pos_80,opening,8,21762157,5000.26,4352431,0.04,g1f3,0,7.92,2
MCTS,pos_80,opening,20,7613438,5802.37,1312209,1003.68,g1f3,-4,1.53,0
Classic MCTS,pos_80,opening,16,165881,5014.28,33083,1009.98,f2f3,4,1.07,3
Pure Alpha-Beta,pos_81,opening,8,21721228,5000.84,4344245,0.08,e4d5,1,7.10,2
Full Alpha-Beta,pos_81,opening,17,11854139,5000.33,2370827,0.25,e4d5,-3,2.23,2
MTD(f),pos_81,opening,8,14893208,5000.32,2978641,0.32,e4d5,1,8.36,2
NegaScout,pos_81,opening,8,24907884,5000.23,4981576,0.09,e4d5,1,6.12,2
MCTS,pos_81,opening,20,7612506,5686.57,1338815,1008.39,e4d5,12,1.37,0
Classic MCTS,pos_81,opening,16,158544,5044.40,31432,1037.18,e4d5,6,1.03,3
Pure Alpha-Beta,pos_82,opening,7,19075167,5001.27,3814270,0.06,g1f3,0,10.06,2
Full Alpha-Beta,pos_82,opening,15,12132547,5001.29,2426024,0.11,g1f3,-8,3.03,4
MTD(f),pos_82,opening,9,15900804,5000.67,3180160,0.13,g1f3,0,5.56,2
NegaScout,pos_82,opening,7,19099731,5000.63,3819946,0.09,g1f3,0,8.48,2
MCTS,pos_82,opening,20,7602819,5831.59,1303861,1008.16,g1f3,0,1.37,0
Classic MCTS,pos_82,opening,16,163819,5011.32,32691,1025.50,g2g4,4,1.04,3
Pure Alpha-Beta,pos_83,opening,7,19914886,5000.07,3982977,0.03,f1c4,-5,10.47,1
Full Alpha-Beta,pos_83,opening,18,12509394,5000.66,2501878,0.05,g1f3,-1,2.82,0
MTD(f),pos_83,opening,8,12402765,5000.79,2480553,0.15,g1f3,20,7.20,0
NegaScout,pos_83,opening,7,20578389,5000.02,4115677,0.03,f1c4,-5,9.19,1
MCTS,pos_83,opening,20,7117717,5672.76,1254886,1005.56,g1f3,-3,1.33,0
Classic MCTS,pos_83,opening,16,166925,5057.41,33008,1014.26,f2f4,4,1.06,4
Pure Alpha-Beta,pos_84,opening,7,20172938,5000.20,4034587,0.03,f1b5,4,11.31,5
Full Alpha-Beta,pos_84,opening,17,12710059,5001.17,2541503,0.04,g1f3,-4,2.39,6
MTD(f),pos_84,opening,8,14172212,5000.46,2834442,0.08,g1f3,21,11.66,4
NegaScout,pos_84,opening,7,20271225,5000.61,4054245,0.03,f1b5,4,10.59,5
MCTS,pos_84,opening,20,8556614,5727.61,1494083,1010.18,g1f3,-5,1.30,0
Classic MCTS,pos_84,opening,16,164738,5011.02,32875,1039.59,g2g4,4,1.04,0
Pure Alpha-Beta,pos_85,opening,8,21758085,5000.24,4351617,0.27,e4d5,33,5.61,5
Full Alpha-Beta,pos_85,opening,15,10133705,5000.39,2026741,0.16,e4d5,22,2.26,3
MTD(f),pos_85,opening,8,16941161,5000.66,3388232,0.69,e4d5,33,6.71,5
NegaScout,pos_85,opening,8,26321023,5000.29,5264204,0.21,e4d5,33,5.55,5
MCTS,pos_85,opening,20,8240980,5551.34,1484593,1008.12,f4e5,17,1.44,0
Classic MCTS,pos_85,opening,16,154593,5100.57,30312,1025.07,f4e5,8,1.04,4
Pure Alpha-Beta,pos_86,opening,7,19365969,5000.17,3873193,0.01,d1d4,-30,8.42,0
Full Alpha-Beta,pos_86,opening,17,11919573,5000.63,2383914,0.02,d1d4,-7,2.71,0
MTD(f),pos_86,opening,8,12820598,5000.09,2564119,0.14,d1d4,10,26.49,0
NegaScout,pos_86,opening,8,22434023,5000.50,4486804,0.01,d1d4,10,8.01,0
MCTS,pos_86,opening,20,7420396,5557.24,1335324,1003.33,d1d4,-5,1.37,0
Classic MCTS,pos_86,opening,16,153162,5132.23,29844,1027.96,h2h4,3,1.02,3
Pure Alpha-Beta,pos_87,opening,7,19550323,5000.03,3910064,0.04,g1f3,-18,10.64,2
Full Alpha-Beta,pos_87,opening,16,11989153,5001.03,2397351,0.07,g1f3,-18,2.67,0
MTD(f),pos_87,opening,8,13267049,5001.21,2652879,0.14,f2f4,-5,6.37,1
NegaScout,pos_87,opening,7,19587147,5000.94,3917429,0.05,g1f3,-18,9.07,2
MCTS,pos_87,opening,20,8126004,5657.04,1436451,1005.40,g1f3,-28,1.58,0
Classic MCTS,pos_87,opening,16,160744,5131.20,31328,1047.31,f2f3,4,1.03,2
Pure Alpha-Beta,pos_88,opening,8,20697298,5000.06,4139459,0.05,e4d5,-2,7.42,2
Full Alpha-Beta,pos_88,opening,16,10838198,5001.75,2167206,0.25,e4d5,-8,2.85,2
MTD(f),pos_88,opening,8,13877421,5001.25,2774929,0.19,e4d5,-2,13.43,2
NegaScout,pos_88,opening,8,24342644,5000.62,4868528,0.08,e4d5,-2,6.09,2
MCTS,pos_88,opening,20,8804243,5612.58,1568824,1003.48,e4d5,-11,1.56,0
Classic MCTS,pos_88,opening,16,156136,5098.21,30626,1017.27,e4d5,5,1.05,2
Pure Alpha-Beta,pos_89,opening,7,19951673,5000.94,3990334,0.02,g1f3,-27,10.20,2
Full Alpha-Beta,pos_89,opening,17,11366616,5001.28,2272868,0.03,g1f3,-23,2.30,0
MTD(f),pos_89,opening,8,12456071,5002.02,2490218,0.01,g1f3,-15,29.84,0
NegaScout,pos_89,opening,7,20226128,5000.49,4045225,0.03,g1f3,-27,9.76,2
MCTS,pos_89,opening,20,8001986,5614.34,1425362,1002.45,g1f3,-18,1.45,0
Classic MCTS,pos_89,opening,16,166915,5081.57,32850,1045.69,f1c4,4,1.05,0
Pure Alpha-Beta,pos_90,opening,7,18890860,5001.01,3777416,0.08,f1c4,-20,9.06,2
Full Alpha-Beta,pos_90,opening,16,12206263,5001.41,2440764,0.16,a2a3,-15,2.29,5
MTD(f),pos_90,opening,8,11968661,5000.93,2393732,0.38,f1c4,0,6.15,1
NegaScout,pos_90,opening,7,18960457,5000.85,3792091,0.12,f1c4,-20,8.97,2
MCTS,pos_90,opening,20,7953013,5619.29,1415378,1002.89,g1f3,-19,1.60,0
Classic MCTS,pos_90,opening,16,161516,5066.69,31882,1050.43,d2d3,5,1.03,3
Pure Alpha-Beta,pos_91,opening,7,20095087,5000.48,4019017,0.03,f1b5,0,10.94,5
Full Alpha-Beta,pos_91,opening,16,12697817,5001.47,2539055,0.04,g1f3,-5,2.33,5
MTD(f),pos_91,opening,8,14389399,5001.27,2877304,0.07,g1f3,0,12.47,4
NegaScout,pos_91,opening,7,21004368,5001.18,4200033,0.02,f1b5,0,10.60,5
MCTS,pos_91,opening,20,8019720,5606.11,1430560,1007.96,g1f3,-11,1.61,0
Classic MCTS,pos_91,opening,16,160298,5063.95,31660,1008.47,f1d3,6,1.05,1
Pure Alpha-Beta,pos_92,opening,7,20365440,5000.29,4073088,0.01,f1c4,0,10.84,2
Full Alpha-Beta,pos_92,opening,16,12554475,5000.66,2510895,0.04,g1f3,-7,2.36,0
MTD(f),pos_92,opening,8,12996673,5000.31,2599334,0.09,f1c4,10,9.15,1
NegaScout,pos_92,opening,7,20856946,5000.55,4171389,0.03,f1c4,0,9.84,2
MCTS,pos_92,opening,20,7846376,5523.45,1420672,1000.08,g1f3,-14,1.50,0
Classic MCTS,pos_92,opening,16,165274,5078.24,32547,1048.30,g1e2,6,1.03,1
Pure Alpha-Beta,pos_93,opening,7,20156560,5000.12,4031312,0.02,g1e2,0,11.12,3
Full Alpha-Beta,pos_93,opening,16,11927800,5000.25,2385560,0.03,f2f4,25,2.39,1
MTD(f),pos_93,opening,8,13119590,5000.98,2623918,0.13,f2f4,35,9.40,1
NegaScout,pos_93,opening,7,20619366,5000.45,4123873,0.03,g1e2,0,9.53,3
MCTS,pos_93,opening,20,7502568,5572.75,1346476,1004.69,g1f3,21,1.42,0
Classic MCTS,pos_93,opening,16,163451,5060.84,32302,1051.53,b2b4,2,1.03,3
Pure Alpha-Beta,pos_94,opening,7,18104410,5000.64,3620882,0.05,f1c4,-15,8.52,2
Full Alpha-Beta,pos_94,opening,17,12202264,5000.88,2440452,0.13,a2a3,-11,2.18,2
MTD(f),pos_94,opening,8,11571273,5000.08,2314254,0.42,f1c4,10,5.66,2
NegaScout,pos_94,opening,7,18260076,5001.42,3651284,0.11,f1c4,-15,8.24,2
MCTS,pos_94,opening,20,8239252,5582.19,1476039,1000.18,g1f3,-19,1.28,0
Classic MCTS,pos_94,opening,16,166970,5054.71,33037,1036.30,e1e2,5,1.05,0
Pure Alpha-Beta,pos_95,opening,7,19230768,5001.35,3845384,0.02,g1f3,-23,10.07,2
Full Alpha-Beta,pos_95,opening,16,12038293,5001.15,2407177,0.03,g1f3,-18,2.58,0
MTD(f),pos_95,opening,8,12374160,5001.04,2474337,0.01,g1f3,-15,27.90,0
NegaScout,pos_95,opening,7,19685484,5000.07,3937096,0.02,g1f3,-23,9.53,2
MCTS,pos_95,opening,20,8146780,5610.37,1452188,1001.93,g1f3,-19,1.40,0
Classic MCTS,pos_95,opening,16,165740,5011.29,33075,1002.26,f2f4,5,1.06,2
Pure Alpha-Beta,pos_96,opening,7,19030116,5000.13,3806023,0.05,g1f3,-13,10.27,2
Full Alpha-Beta,pos_96,opening,16,11841657,5000.10,2368331,0.09,g1f3,-14,2.68,0
MTD(f),pos_96,opening,8,12787862,5001.54,2557060,0.20,g1f3,-8,5.81,0
NegaScout,pos_96,opening,7,18767972,5000.44,3753594,0.08,g1f3,-13,8.73,2
MCTS,pos_96,opening,20,8622515,5612.10,1536442,1002.48,g1f3,0,1.38,0
Classic MCTS,pos_96,opening,16,162989,5011.16,32526,1008.90,f2f3,5,1.06,2
