algorithm,position_id,phase,depth,nodes,time_ms,nps,ttfm_ms,best_move,score,branching_factor,stability
Classic MCTS,pos_50,opening,13,13439,500.67,26878,500.00,h2h3,17,0.00,0
Pure Alpha-Beta,pos_51,opening,6,2609180,500.40,5218360,0.01,d2d3,45,9.16,2
Full Alpha-Beta,pos_51,opening,13,1273906,500.61,2547812,0.01,g1f3,15,3.05,2
MTD(f),pos_51,opening,6,1003534,500.62,2007068,0.07,d2d3,45,9.55,2
NegaScout,pos_51,opening,7,2605144,500.31,5210288,0.01,g1f3,5,8.57,3
MCTS,pos_51,opening,18,627220,510.70,1229843,485.08,g1f3,29,0.00,0
Classic MCTS,pos_51,opening,13,13394,500.58,26788,500.01,d2d4,11,0.00,0
Pure Alpha-Beta,pos_52,opening,6,1527842,500.92,3055684,0.01,b1c3,35,7.91,0
Full Alpha-Beta,pos_52,opening,13,1269879,500.68,2539758,0.02,b1c3,16,2.54,0
MTD(f),pos_52,opening,6,995387,501.87,1986800,0.06,b1c3,35,18.61,0
NegaScout,pos_52,opening,7,2306190,500.66,4612380,0.01,b1c3,5,7.28,0
MCTS,pos_52,opening,17,608729,515.11,1181998,485.00,e2e4,25,0.00,0
Classic MCTS,pos_52,opening,13,13116,501.53,26179,500.87,b1d2,12,0.00,0
Pure Alpha-Beta,pos_53,opening,6,2138161,500.48,4276322,0.01,g1f3,75,9.24,0
Full Alpha-Beta,pos_53,opening,12,1196164,502.20,2382796,0.01,d2d3,58,3.66,2
MTD(f),pos_53,opening,6,1073178,501.03,2142071,0.11,g1f3,75,11.15,0
NegaScout,pos_53,opening,6,2134052,500.11,4268104,0.01,g1f3,75,7.91,0
MCTS,pos_53,opening,18,599421,510.12,1175335,485.00,d2d4,52,0.00,0
Classic MCTS,pos_53,opening,13,13775,500.70,27550,500.00,h2h4,11,0.00,0
Pure Alpha-Beta,pos_54,opening,7,2388064,500.79,4776128,0.01,b1c3,30,8.22,0
Full Alpha-Beta,pos_54,opening,13,1159320,501.57,2314011,0.01,e2e4,31,3.96,1
MTD(f),pos_54,opening,6,1069108,501.48,2133948,0.10,b1c3,60,8.51,0
NegaScout,pos_54,opening,7,2289730,501.31,4570319,0.01,b1c3,30,7.00,0
MCTS,pos_54,opening,18,654319,518.40,1263164,485.00,g1f3,47,0.00,0
Classic MCTS,pos_54,opening,13,12786,500.55,25572,500.01,e1f2,14,0.00,0
Pure Alpha-Beta,pos_55,opening,6,2109510,500.04,4219020,0.01,b1c3,20,9.79,0
Full Alpha-Beta,pos_55,opening,13,1110219,500.24,2220438,0.01,g1f3,5,2.61,1
MTD(f),pos_55,opening,6,946221,501.12,1888664,0.02,b1c3,20,11.42,0
NegaScout,pos_55,opening,7,2273343,500.76,4546686,0.01,b1c3,-5,7.51,0
MCTS,pos_55,opening,17,610245,512.25,1191884,485.00,g1f3,8,0.00,0
Classic MCTS,pos_55,opening,13,13191,500.59,26382,500.01,d2d3,17,0.00,0
Pure Alpha-Beta,pos_56,opening,6,1912917,501.24,3818197,0.02,h5c5,110,9.85,2
Full Alpha-Beta,pos_56,opening,13,1167447,501.81,2330233,0.02,h5c5,85,2.94,4
MTD(f),pos_56,opening,6,1294419,500.93,2588838,0.29,h5c5,110,44.37,2
NegaScout,pos_56,opening,6,1826888,500.90,3653776,0.01,h5c5,110,8.30,2
MCTS,pos_56,opening,17,533969,502.52,1063683,485.00,h5c5,79,0.00,0
Classic MCTS,pos_56,opening,13,12692,500.72,25384,500.01,g2g3,21,0.00,0
Pure Alpha-Beta,pos_57,opening,6,2289723,500.56,4579446,0.01,b1c3,25,10.84,0
Full Alpha-Beta,pos_57,opening,13,1159258,500.84,2318516,0.01,b1c3,15,3.16,0
MTD(f),pos_57,opening,6,1142848,501.42,2281133,0.08,b1c3,25,19.54,0
NegaScout,pos_57,opening,6,2392125,501.06,4774700,0.01,b1c3,25,8.88,0
MCTS,pos_57,opening,18,644889,511.12,1262013,485.00,g1f3,42,0.00,0
Classic MCTS,pos_57,opening,13,13779,500.66,27558,500.00,e2e4,20,0.00,0
Pure Alpha-Beta,pos_58,opening,6,2514988,500.25,5029976,0.01,b1c3,55,10.53,2
Full Alpha-Beta,pos_58,opening,13,1265885,501.80,2526716,0.01,b1c3,47,2.47,0
MTD(f),pos_58,opening,6,954418,500.21,1908836,0.14,b1c3,55,12.89,2
NegaScout,pos_58,opening,6,2347047,500.86,4694094,0.01,b1c3,55,8.52,2
MCTS,pos_58,opening,18,609426,516.73,1181058,485.00,e2e3,52,0.00,0
Classic MCTS,pos_58,opening,13,12938,500.59,25876,500.01,c1f4,15,0.00,0
Pure Alpha-Beta,pos_59,opening,6,2093131,500.24,4186262,0.01,b1c3,95,8.82,0
Full Alpha-Beta,pos_59,opening,13,1175693,500.59,2351386,0.01,b1c3,75,2.70,2
MTD(f),pos_59,opening,6,1241132,500.02,2482264,0.12,b1c3,95,9.95,0
NegaScout,pos_59,opening,7,2338968,500.76,4677936,0.01,b1c3,60,7.87,0
MCTS,pos_59,opening,18,638763,509.76,1254937,485.00,b1c3,61,0.00,0
Classic MCTS,pos_59,opening,13,13721,500.73,27442,500.00,h2h4,10,0.00,0
Pure Alpha-Beta,pos_60,opening,7,2310210,501.34,4611197,0.01,b1c3,5,8.16,0
Full Alpha-Beta,pos_60,opening,12,1118400,501.72,2232335,0.01,e2e4,10,3.00,1
MTD(f),pos_60,opening,6,1130546,500.33,2261092,0.04,b1c3,35,9.92,0
NegaScout,pos_60,opening,7,2277487,500.13,4554974,0.01,b1c3,5,7.12,0
MCTS,pos_60,opening,18,662875,518.42,1279681,485.00,b1c3,6,0.00,0
Classic MCTS,pos_60,opening,13,13921,500.60,27842,500.01,d2d3,20,0.00,0
Pure Alpha-Beta,pos_61,opening,6,2461835,501.15,4913842,0.01,g1f3,15,10.88,1
Full Alpha-Beta,pos_61,opening,12,1228879,501.21,2452852,0.02,d2d4,15,2.61,2
MTD(f),pos_61,opening,6,1081427,501.68,2158536,0.05,g1f3,15,11.89,1
NegaScout,pos_61,opening,6,2474053,501.40,4938229,0.02,g1f3,15,9.59,1
MCTS,pos_61,opening,18,696836,509.66,1369029,485.00,g1f3,4,0.00,0
Classic MCTS,pos_61,opening,13,13488,500.62,26976,500.01,f2f3,9,0.00,0
Pure Alpha-Beta,pos_62,opening,6,2875531,500.57,5751062,0.01,b1c3,30,10.18,0
Full Alpha-Beta,pos_62,opening,14,1282322,500.71,2564644,0.01,b1c3,15,3.20,0
MTD(f),pos_62,opening,6,954408,502.02,1901211,0.08,b1c3,30,11.59,0
NegaScout,pos_62,opening,6,2994239,500.81,5988478,0.01,b1c3,30,8.42,0
MCTS,pos_62,opening,18,628123,511.08,1229203,485.00,g1f3,20,0.00,0
Classic MCTS,pos_62,opening,13,13257,500.64,26514,500.00,c2c4,16,0.00,0
Pure Alpha-Beta,pos_63,opening,6,2142249,500.06,4284498,0.05,g1f3,25,10.23,2
Full Alpha-Beta,pos_63,opening,12,1196171,501.75,2387566,0.14,g1f3,0,3.68,2
MTD(f),pos_63,opening,6,1064984,501.12,2125716,0.10,g1f3,25,10.83,2
NegaScout,pos_63,opening,7,2232380,500.89,4464760,0.02,g1f3,0,7.71,2
MCTS,pos_63,opening,17,551306,1097.83,502557,485.01,e2e4,23,0.00,0
Classic MCTS,pos_63,opening,12,9430,501.83,18822,500.00,a3b5,19,0.00,0
Pure Alpha-Beta,pos_64,opening,6,1740836,500.34,3481672,0.02,g1f3,15,10.54,1
Full Alpha-Beta,pos_64,opening,13,1118300,500.51,2236600,0.02,b1c3,-11,2.47,2
MTD(f),pos_64,opening,6,905286,500.13,1810572,0.13,g1f3,15,6.17,1
NegaScout,pos_64,opening,7,2334850,500.26,4669700,0.01,g1f3,-5,8.30,1
MCTS,pos_64,opening,17,588862,508.54,1159177,485.00,g1f3,-20,0.00,0
Classic MCTS,pos_64,opening,13,15076,514.86,29330,500.00,h4h5,14,0.00,0
Pure Alpha-Beta,pos_65,opening,6,2928762,500.34,5857524,0.01,g1f3,15,10.32,0
Full Alpha-Beta,pos_65,opening,13,1147063,500.17,2294126,0.02,d2d4,10,2.72,1
MTD(f),pos_65,opening,6,970785,500.97,1941570,0.18,g1f3,15,10.77,0
NegaScout,pos_65,opening,7,2699368,500.67,5398736,0.01,g1f3,-5,8.40,0
MCTS,pos_65,opening,17,554543,567.96,978029,485.00,g1f3,4,0.00,0
Classic MCTS,pos_65,opening,13,12781,501.04,25510,500.01,h4h5,21,0.00,0
Pure Alpha-Beta,pos_66,opening,7,2383995,500.90,4767990,0.01,e2e4,5,8.43,4
Full Alpha-Beta,pos_66,opening,13,1233057,501.45,2461191,0.01,e2e4,19,3.94,2
MTD(f),pos_66,opening,6,1081379,500.77,2162758,0.06,g1f3,35,15.98,3
NegaScout,pos_66,opening,7,2420830,500.29,4841660,0.01,e2e4,5,7.89,4
MCTS,pos_66,opening,18,599031,563.06,1063998,485.00,d2d4,6,0.00,0
Classic MCTS,pos_66,opening,13,13744,501.42,27433,500.01,b2b3,16,0.00,0
Pure Alpha-Beta,pos_67,opening,6,2097257,500.78,4194514,0.02,b1c3,25,10.88,0
Full Alpha-Beta,pos_67,opening,13,1159261,501.33,2313894,0.03,b1c3,15,2.36,0
MTD(f),pos_67,opening,6,954440,501.19,1905069,0.17,b1c3,25,7.26,0
NegaScout,pos_67,opening,6,2154579,501.10,4300556,0.02,b1c3,25,8.82,0
MCTS,pos_67,opening,17,583427,516.02,1130672,485.00,b1c3,19,0.00,0
Classic MCTS,pos_67,opening,13,12741,501.25,25431,500.01,c2c3,28,0.00,0
Pure Alpha-Beta,pos_68,opening,6,2089040,500.80,4178080,0.01,a3c4,75,9.60,3
Full Alpha-Beta,pos_68,opening,13,1228971,501.27,2453035,0.02,g1f3,40,2.94,2
MTD(f),pos_68,opening,6,1101878,500.84,2203756,0.13,a3c4,75,13.68,1
NegaScout,pos_68,opening,6,2228277,500.38,4456554,0.01,a3c4,75,9.39,3
MCTS,pos_68,opening,17,601414,519.24,1158793,485.00,g1f3,59,0.00,0
Classic MCTS,pos_68,opening,13,13576,500.61,27152,500.01,h2h3,22,0.00,0
Pure Alpha-Beta,pos_69,opening,6,2400315,500.86,4800630,0.01,d2d4,30,9.77,3
Full Alpha-Beta,pos_69,opening,13,1237190,500.50,2474380,0.01,c2c4,5,3.22,2
MTD(f),pos_69,opening,6,1126427,500.10,2252854,0.11,d2d4,30,10.55,1
NegaScout,pos_69,opening,7,2465905,501.09,4921966,0.01,c2c4,10,8.44,4
MCTS,pos_69,opening,17,639531,525.66,1218154,485.00,b1c3,24,0.00,0
Classic MCTS,pos_69,opening,13,13392,500.63,26784,500.00,f2f4,15,0.00,0
Pure Alpha-Beta,pos_70,opening,7,2089108,500.36,4178216,0.01,d2d4,15,8.48,2
Full Alpha-Beta,pos_70,opening,14,1314958,501.10,2624666,0.01,e2e3,25,2.57,2
MTD(f),pos_70,opening,6,1138739,500.60,2277478,0.07,d2d4,45,12.60,2
NegaScout,pos_70,opening,7,1790056,501.32,3572966,0.01,d2d4,15,7.80,2
MCTS,pos_70,opening,18,673584,527.00,1278148,485.00,e2e3,28,0.00,0
Classic MCTS,pos_70,opening,13,13565,500.61,27130,500.00,f3h2,12,0.00,0
Pure Alpha-Beta,pos_71,opening,6,2195556,500.33,4391112,0.01,b1c3,45,9.60,0
Full Alpha-Beta,pos_71,opening,13,1171693,501.48,2338708,0.02,g1f3,27,2.61,1
MTD(f),pos_71,opening,6,1089642,500.83,2179284,0.09,b1c3,45,18.66,0
NegaScout,pos_71,opening,6,2228316,500.38,4456632,0.01,b1c3,45,7.84,0
MCTS,pos_71,opening,18,605029,531.00,1139414,485.00,c1g5,25,0.00,0
Classic MCTS,pos_71,opening,13,12973,500.65,25946,500.01,c1f4,7,0.00,0
Pure Alpha-Beta,pos_72,opening,6,2564177,500.80,5128354,0.01,d2d4,35,11.18,0
Full Alpha-Beta,pos_72,opening,14,1159403,501.96,2314177,0.02,d2d4,16,3.23,0
MTD(f),pos_72,opening,6,983083,501.40,1962241,0.08,d2d4,35,10.23,0
NegaScout,pos_72,opening,7,2822256,500.88,5644512,0.01,d2d4,5,9.55,0
MCTS,pos_72,opening,17,553336,523.77,1058003,489.51,d2d4,29,0.00,0
Classic MCTS,pos_72,opening,13,12979,500.70,25958,500.05,d2d3,15,0.00,0
Pure Alpha-Beta,pos_73,opening,7,1876070,500.09,3752140,0.02,e2e4,5,7.22,0
Full Alpha-Beta,pos_73,opening,13,1077495,501.57,2150688,0.02,e2e3,14,2.83,1
MTD(f),pos_73,opening,6,966704,500.05,1933408,0.45,e2e4,35,9.23,0
NegaScout,pos_73,opening,7,1863752,501.33,3720063,0.02,e2e4,5,6.65,0
MCTS,pos_73,opening,17,640028,512.69,1250054,485.00,d1a4,36,0.00,0
Classic MCTS,pos_73,opening,13,12635,500.80,25270,500.01,d2d4,15,0.00,0
Pure Alpha-Beta,pos_74,opening,6,2461736,501.30,4913644,0.01,e2e3,25,10.76,1
Full Alpha-Beta,pos_74,opening,13,1147044,500.84,2294088,0.01,g1f3,10,3.49,0
MTD(f),pos_74,opening,6,991262,501.49,1978566,0.09,e2e3,25,13.41,1
NegaScout,pos_74,opening,7,2265201,500.06,4530402,0.01,g1f3,0,8.29,2
MCTS,pos_74,opening,17,620585,527.58,1177580,485.02,g1f3,18,0.00,0
Classic MCTS,pos_74,opening,13,12135,500.82,24270,500.01,d2f4,16,0.00,0
Pure Alpha-Beta,pos_75,opening,7,2625694,500.43,5251388,0.01,b1c3,5,8.43,0
Full Alpha-Beta,pos_75,opening,15,1360080,501.26,2714730,0.01,b1c3,10,2.15,0
MTD(f),pos_75,opening,6,917547,501.03,1831431,0.07,b1c3,20,12.87,0
NegaScout,pos_75,opening,7,2580600,500.08,5161200,0.01,b1c3,5,7.61,0
MCTS,pos_75,opening,17,531175,515.71,1031407,485.00,g1f3,4,0.00,0
Classic MCTS,pos_75,opening,13,12968,500.64,25936,500.01,c2c3,16,0.00,0
Pure Alpha-Beta,pos_76,opening,6,2027585,500.13,4055170,0.04,b4b5,5,8.08,2
Full Alpha-Beta,pos_76,opening,14,1188018,501.97,2371293,0.07,b4b5,10,2.32,3
MTD(f),pos_76,opening,7,1466483,501.07,2927111,0.05,b4b5,0,14.79,2
NegaScout,pos_76,opening,6,2076729,500.42,4153458,0.04,b4b5,5,6.78,2
MCTS,pos_76,opening,17,613817,521.43,1178151,485.00,b4b5,11,0.00,0
Classic MCTS,pos_76,opening,13,12746,500.62,25492,500.01,d2d3,20,0.00,0
Pure Alpha-Beta,pos_77,opening,7,2740334,500.35,5480668,0.03,h6e3,-10,7.13,4
Full Alpha-Beta,pos_77,opening,14,1241261,501.03,2477566,0.06,h6f4,-18,2.52,4
MTD(f),pos_77,opening,6,974935,501.30,1945978,0.10,h6d2,15,7.68,3
NegaScout,pos_77,opening,7,2924638,500.44,5849276,0.04,h6e3,-10,6.98,4
MCTS,pos_77,opening,17,573935,514.62,1116605,485.00,h6f4,11,0.00,0
Classic MCTS,pos_77,opening,13,12851,501.31,25650,500.01,h6e3,12,0.00,0
Pure Alpha-Beta,pos_78,opening,6,2236472,501.21,4464015,0.03,b1c3,40,7.72,2
Full Alpha-Beta,pos_78,opening,13,1224830,500.20,2449660,0.02,d2d4,15,3.50,2
MTD(f),pos_78,opening,6,1355815,500.85,2711630,0.06,b1c3,40,14.48,2
NegaScout,pos_78,opening,7,2064520,500.28,4129040,0.01,b1c3,5,7.77,2
MCTS,pos_78,opening,17,610330,518.55,1178243,485.00,d2d4,26,0.00,0
Classic MCTS,pos_78,opening,13,13149,500.59,26298,500.00,a2a4,12,0.00,0
Pure Alpha-Beta,pos_79,opening,6,2367529,500.88,4735058,0.01,b1d2,30,9.83,1
Full Alpha-Beta,pos_79,opening,13,1257571,501.24,2510121,0.01,g1f3,20,4.12,0
MTD(f),pos_79,opening,6,1228888,500.63,2457776,0.08,g1f3,30,13.56,0
NegaScout,pos_79,opening,7,2355302,500.46,4710604,0.01,b1d2,0,7.70,1
MCTS,pos_79,opening,17,500738,510.84,981839,485.00,g1f3,27,0.00,0
Classic MCTS,pos_79,opening,13,12867,501.36,25682,500.01,c1g5,7,0.00,0
Pure Alpha-Beta,pos_80,opening,6,2859063,500.60,5718126,0.01,g1f3,-5,9.17,0
Full Alpha-Beta,pos_80,opening,13,1106036,501.46,2207656,0.01,g1f3,-25,2.80,6
MTD(f),pos_80,opening,6,950299,500.75,1900598,0.04,g1f3,-5,17.78,0
NegaScout,pos_80,opening,7,3072077,501.27,6131890,0.01,g1f3,-50,9.61,0
MCTS,pos_80,opening,17,561927,517.20,1086899,485.00,g1f3,-25,0.00,0
Classic MCTS,pos_80,opening,13,13111,500.64,26222,500.00,f2f3,15,0.00,0
Pure Alpha-Beta,pos_81,opening,6,2093095,500.55,4186190,0.01,b1c3,30,9.26,2
Full Alpha-Beta,pos_81,opening,13,983148,500.46,1966296,0.03,b1c3,39,2.42,1
MTD(f),pos_81,opening,6,962594,501.32,1921345,0.09,g1f3,30,10.03,1
NegaScout,pos_81,opening,6,2179130,501.01,4349560,0.01,b1c3,30,8.50,2
MCTS,pos_81,opening,17,619086,516.47,1199779,485.00,g1f3,36,0.00,0
Classic MCTS,pos_81,opening,13,13569,500.60,27138,500.00,b1a3,18,0.00,0
Pure Alpha-Beta,pos_82,opening,6,2646131,501.81,5281698,0.01,b1c3,-20,10.85,0
Full Alpha-Beta,pos_82,opening,13,1118396,500.20,2236792,0.01,b1c3,-20,2.90,0
MTD(f),pos_82,opening,7,970770,502.20,1933804,0.02,b1c3,-35,26.87,0
NegaScout,pos_82,opening,7,2556028,500.57,5112056,0.01,b1c3,-35,8.76,0
MCTS,pos_82,opening,18,621214,519.20,1196944,485.00,b1c3,-24,0.00,0
Classic MCTS,pos_82,opening,13,12716,500.60,25432,500.00,b2b3,13,0.00,0
Pure Alpha-Beta,pos_83,opening,6,2912365,500.33,5824730,0.01,b1c3,20,10.03,0
Full Alpha-Beta,pos_83,opening,13,1171574,500.31,2343148,0.01,b1c3,-1,2.52,2
MTD(f),pos_83,opening,6,970841,500.93,1941682,0.11,b1c3,20,7.41,0
NegaScout,pos_83,opening,6,2900043,500.51,5800086,0.01,b1c3,20,8.75,0
MCTS,pos_83,opening,18,640636,515.93,1243953,485.00,h3f2,-2,0.00,0
Classic MCTS,pos_83,opening,13,13018,500.85,26036,500.01,e2e3,7,0.00,0
Pure Alpha-Beta,pos_84,opening,6,1933330,500.37,3866660,0.01,g1f3,55,8.91,0
Full Alpha-Beta,pos_84,opening,12,1065095,500.94,2130190,0.02,g1f3,50,2.77,3
MTD(f),pos_84,opening,6,1114165,500.62,2228330,0.11,g1f3,55,10.44,0
NegaScout,pos_84,opening,6,1933342,500.10,3866684,0.01,g1f3,55,7.91,0
MCTS,pos_84,opening,18,618693,514.35,1203682,485.00,g1f3,62,0.00,0
Classic MCTS,pos_84,opening,13,13418,500.81,26836,500.01,g2g4,11,0.00,0
Pure Alpha-Beta,pos_85,opening,7,2478179,500.71,4956358,0.01,b1c3,35,8.38,0
Full Alpha-Beta,pos_85,opening,13,1171577,500.08,2343154,0.01,b1c3,50,2.57,0
MTD(f),pos_85,opening,6,1064979,501.33,2125706,0.10,b1c3,65,9.50,0
NegaScout,pos_85,opening,7,2429026,500.52,4858052,0.01,b1c3,35,7.36,0
MCTS,pos_85,opening,17,596308,512.62,1164664,485.00,b1c3,52,0.00,0
Classic MCTS,pos_85,opening,13,13797,500.78,27594,500.00,g1f3,15,0.00,0
Pure Alpha-Beta,pos_86,opening,7,3211375,500.33,6422750,0.04,h6e3,-9,6.41,2
Full Alpha-Beta,pos_86,opening,14,1196173,500.09,2392346,0.04,h6e3,-5,2.28,2
MTD(f),pos_86,opening,6,1241129,500.75,2482258,0.08,h6e3,20,4.98,0
NegaScout,pos_86,opening,7,3010632,501.07,6009245,0.03,h6e3,-9,5.77,2
MCTS,pos_86,opening,17,579930,509.50,1139351,485.00,h6d2,-13,0.00,0
Classic MCTS,pos_86,opening,13,13957,500.87,27914,500.01,c2c3,14,0.00,0
Pure Alpha-Beta,pos_87,opening,7,2281595,500.14,4563190,0.04,h6c1,-5,6.10,3
Full Alpha-Beta,pos_87,opening,14,1200215,501.35,2395638,0.08,h6f4,26,2.67,2
MTD(f),pos_87,opening,6,1200177,501.27,2395562,0.13,h6f4,27,10.00,2
NegaScout,pos_87,opening,7,3051618,500.33,6103236,0.04,h6c1,-5,5.36,3
MCTS,pos_87,opening,17,662351,511.24,1296185,485.00,h6f4,22,0.00,0
Classic MCTS,pos_87,opening,13,13981,500.85,27962,500.01,b2b3,8,0.00,0
Pure Alpha-Beta,pos_88,opening,6,2367574,500.32,4735148,0.03,d2d4,30,8.19,2
Full Alpha-Beta,pos_88,opening,13,1224788,502.08,2439816,0.03,b1c3,8,2.95,3
MTD(f),pos_88,opening,6,1355820,501.27,2706227,0.11,d2d4,30,17.52,2
NegaScout,pos_88,opening,6,2318421,501.17,4627586,0.02,d2d4,30,9.04,2
MCTS,pos_88,opening,17,638864,509.71,1255135,485.00,b1c3,26,0.00,0
Classic MCTS,pos_88,opening,13,12782,501.15,25512,500.01,d1a4,12,0.00,0
Pure Alpha-Beta,pos_89,opening,7,2293840,500.09,4587680,0.01,b1c3,25,8.62,0
Full Alpha-Beta,pos_89,opening,13,1147067,501.51,2289554,0.01,b1c3,35,2.43,0
MTD(f),pos_89,opening,6,1040431,501.78,2076708,0.07,b1c3,50,8.85,0
NegaScout,pos_89,opening,7,2330703,500.26,4661406,0.01,b1c3,25,7.39,0
MCTS,pos_89,opening,17,536499,510.04,1051958,485.00,d2d3,34,0.00,0
Classic MCTS,pos_89,opening,13,13059,501.57,26065,500.00,c2c4,13,0.00,0
Pure Alpha-Beta,pos_90,opening,6,2117661,500.53,4235322,0.01,d1c2,40,9.36,1
Full Alpha-Beta,pos_90,opening,14,1196199,500.86,2392398,0.01,g1f3,25,3.65,2
MTD(f),pos_90,opening,6,1089572,500.90,2179144,0.08,d1c2,40,11.82,1
NegaScout,pos_90,opening,7,2117710,500.67,4235420,0.01,e2e4,20,8.20,2
MCTS,pos_90,opening,17,559333,511.42,1094585,485.00,g1f3,30,0.00,0
Classic MCTS,pos_90,opening,13,13291,500.89,26582,500.01,e2e4,16,0.00,0
Pure Alpha-Beta,pos_91,opening,6,1912927,500.15,3825854,0.01,b1c3,55,9.49,2
Full Alpha-Beta,pos_91,opening,13,1179691,501.01,2354672,0.02,g1f3,10,3.26,4
MTD(f),pos_91,opening,6,1032283,500.84,2064566,0.16,b1c3,55,23.49,2
NegaScout,pos_91,opening,6,2142335,500.27,4284670,0.01,b1c3,55,8.73,2
MCTS,pos_91,opening,17,580148,510.75,1137545,485.00,g1f3,33,0.00,0
Classic MCTS,pos_91,opening,13,12800,501.23,25548,500.00,b5a4,15,0.00,0
Pure Alpha-Beta,pos_92,opening,6,2318413,500.35,4636826,0.01,g1f3,-15,9.32,0
Full Alpha-Beta,pos_92,opening,13,1151135,500.13,2302270,0.01,g1f3,-30,2.77,0
MTD(f),pos_92,opening,6,958514,501.19,1913201,0.01,g1f3,-15,26.45,0
NegaScout,pos_92,opening,7,2306123,500.93,4612246,0.01,g1f3,-45,8.06,0
MCTS,pos_92,opening,18,595265,513.69,1160360,485.00,f1g2,-26,0.00,0
Classic MCTS,pos_92,opening,13,13425,502.33,26743,500.01,a3b1,10,0.00,0
Pure Alpha-Beta,pos_93,opening,6,2871347,500.44,5742694,0.01,b1c3,65,10.36,0
Full Alpha-Beta,pos_93,opening,13,1183825,501.33,2362924,0.02,d2d4,40,3.09,1
MTD(f),pos_93,opening,6,987187,501.46,1970433,0.25,b1c3,65,8.47,0
NegaScout,pos_93,opening,7,2994270,500.24,5988540,0.01,b1c3,30,8.73,0
MCTS,pos_93,opening,18,656597,512.07,1282416,485.00,b1c3,33,0.00,0
Classic MCTS,pos_93,opening,13,13931,501.21,27806,500.01,b1a3,11,0.00,0
Pure Alpha-Beta,pos_94,opening,7,2306122,500.65,4612244,0.01,b1c3,10,7.91,0
Full Alpha-Beta,pos_94,opening,13,1196197,501.41,2387618,0.01,b1c3,15,2.85,0
MTD(f),pos_94,opening,6,1060882,501.97,2117528,0.05,b1c3,40,10.03,0
NegaScout,pos_94,opening,7,2510952,501.03,5011880,0.01,b1c3,10,7.19,0
MCTS,pos_94,opening,18,666299,512.62,1301365,485.00,g1f3,13,0.00,0
Classic MCTS,pos_94,opening,13,13853,501.31,27650,500.00,c2c3,8,0.00,0
Pure Alpha-Beta,pos_95,opening,6,2867280,500.14,5734560,0.01,b1c3,55,11.28,2
Full Alpha-Beta,pos_95,opening,14,1388705,501.26,2771866,0.02,g1f3,25,4.02,1
MTD(f),pos_95,opening,6,970786,501.63,1937696,0.20,g1f3,55,7.88,1
NegaScout,pos_95,opening,6,2945092,500.47,5890184,0.01,b1c3,55,8.95,2
MCTS,pos_95,opening,17,602820,508.39,1186653,485.00,g1f3,59,0.00,0
Classic MCTS,pos_95,opening,13,13129,501.33,26205,500.01,b2b3,10,0.00,0
Pure Alpha-Beta,pos_96,opening,6,2629762,500.73,5259524,0.01,g1f3,20,10.67,0
Full Alpha-Beta,pos_96,opening,13,1204333,500.43,2408666,0.04,g1f3,-20,2.75,1
MTD(f),pos_96,opening,6,991265,501.41,1978572,0.09,g1f3,20,9.91,0
NegaScout,pos_96,opening,6,2629693,500.61,5259386,0.01,g1f3,20,9.86,0
MCTS,pos_96,opening,17,570764,513.15,1112600,485.00,g1f3,9,0.00,0
Classic MCTS,pos_96,opening,13,12645,502.71,25189,500.00,g1f3,12,0.00,0
Pure Alpha-Beta,pos_97,opening,7,2322559,500.09,4645118,0.01,e2e4,10,9.41,1
Full Alpha-Beta,pos_97,opening,12,1134721,500.83,2269442,0.01,g1f3,13,2.87,2
MTD(f),pos_97,opening,6,884794,502.00,1762537,0.06,e2e4,35,9.94,1
NegaScout,pos_97,opening,7,1781871,500.76,3563742,0.01,e2e4,10,8.51,1
MCTS,pos_97,opening,18,629613,514.09,1224928,485.00,g1f3,16,0.00,0
Classic MCTS,pos_97,opening,13,13359,501.54,26664,500.01,g2g4,8,0.00,0
Pure Alpha-Beta,pos_98,opening,7,2146382,500.28,4292764,0.01,g1f3,0,8.17,1
Full Alpha-Beta,pos_98,opening,14,1241176,501.44,2477397,0.01,g1f3,15,2.52,1
MTD(f),pos_98,opening,6,892992,501.67,1782419,0.15,g1f3,35,15.02,1
NegaScout,pos_98,opening,7,2076727,500.65,4153454,0.01,g1f3,0,7.98,1
MCTS,pos_98,opening,17,630664,509.82,1239025,485.00,g1f3,4,0.00,0
Classic MCTS,pos_98,opening,13,12907,501.58,25762,500.01,a2a4,21,0.00,0
Pure Alpha-Beta,pos_99,opening,6,2236547,500.20,4473094,0.01,b1c3,-10,9.56,2
Full Alpha-Beta,pos_99,opening,13,1130610,500.02,2261220,0.02,b1c3,-23,2.77,2
MTD(f),pos_99,opening,6,954463,502.47,1901320,0.03,g1f3,-10,18.20,1
NegaScout,pos_99,opening,7,2289764,501.34,4570387,0.01,b1c3,-35,8.70,2
MCTS,pos_99,opening,17,626531,507.44,1235761,485.00,g1f3,-6,0.00,0
Classic MCTS,pos_99,opening,13,13104,503.87,26051,500.04,d2d4,15,0.00,0
Pure Alpha-Beta,pos_100,opening,7,2318443,500.58,4636886,0.01,g1f3,-20,8.77,1
Full Alpha-Beta,pos_100,opening,13,1183875,500.95,2367750,0.01,g1f3,-10,2.79,2
MTD(f),pos_100,opening,7,1036326,500.62,2072652,0.02,g1f3,-20,16.10,1
NegaScout,pos_100,opening,7,2424938,500.94,4849876,0.03,g1f3,-20,8.06,1
